Time;0;1e-07;2e-07;4e-07;8e-07;1.6e-06;3.2e-06;6.4e-06;1.28e-05;2.28e-05;3.28e-05;4.28e-05;5.28e-05;6.28e-05;7.28e-05;8.28e-05;9.28e-05;0.0001028;0.0001128;0.0001228;0.0001328;0.0001428;0.0001528;0.0001628;0.0001728;0.0001828;0.0001928;0.0002028;0.0002128;0.0002228;0.0002328;0.0002428;0.0002528;0.0002628;0.0002728;0.0002828;0.0002928;0.0003028;0.0003128;0.0003228;0.0003328;0.0003428;0.0003528;0.0003628;0.0003728;0.0003828;0.0003928;0.0004028;0.0004128;0.0004228;0.0004328;0.0004428;0.0004528;0.0004628;0.0004728;0.0004828;0.0004928;0.0005028;0.0005128;0.0005228;0.0005328;0.0005428;0.0005528;0.0005628;0.0005728;0.0005828;0.0005928;0.0006028;0.0006128;0.0006228;0.0006328;0.0006428;0.0006528;0.0006628;0.0006728;0.0006828;0.0006928;0.0007028;0.0007128;0.0007228;0.0007328;0.0007428;0.0007528;0.0007628;0.0007728;0.0007828;0.0007928;0.0008028;0.0008128;0.0008228;0.0008328;0.0008428;0.0008528;0.0008628;0.0008728;0.0008828;0.0008928;0.0009028;0.0009128;0.0009228;0.0009328;0.0009428;0.0009528;0.0009628;0.0009728;0.0009828;0.0009928;0.0010028;0.0010128;0.0010228;0.0010328;0.0010428;0.0010528;0.0010628;0.0010728;0.0010828;0.0010928;0.0011028;0.0011128;0.0011228;0.0011328;0.0011428;0.0011528;0.0011628;0.0011728;0.0011828;0.0011928;0.0012028;0.0012128;0.0012228;0.0012328;0.0012428;0.0012528;0.0012628;0.0012728;0.0012828;0.0012928;0.0013028;0.0013128;0.0013228;0.0013328;0.0013428;0.0013528;0.0013628;0.0013728;0.0013828;0.0013928;0.0014028;0.0014128;0.0014228;0.0014328;0.0014428;0.0014528;0.0014628;0.0014728;0.0014828;0.0014928;0.0015028;0.0015128;0.0015228;0.0015328;0.0015428;0.0015528;0.0015628;0.0015728;0.0015828;0.0015928;0.0016028;0.0016128;0.0016228;0.0016328;0.0016428;0.0016528;0.0016628;0.0016728;0.0016828;0.0016928;0.0017028;0.0017128;0.0017228;0.0017328;0.0017428;0.0017528;0.0017628;0.0017728;0.0017828;0.0017928;0.0018028;0.0018128;0.0018228;0.0018328;0.0018428;0.0018528;0.0018628;0.0018728;0.0018828;0.0018928;0.0019028;0.0019128;0.0019228;0.0019328;0.0019428;0.0019528;0.0019628;0.0019728;0.0019828;0.0019928;0.0020028;0.0020128;0.0020228;0.0020328;0.0020428;0.0020528;0.0020628;0.0020728;0.0020828;0.0020928;0.0021028;0.0021128;0.0021228;0.0021328;0.0021428;0.0021528;0.0021628;0.0021728;0.0021828;0.0021928;0.0022028;0.0022128;0.0022228;0.0022328;0.0022428;0.0022528;0.0022628;0.0022728;0.0022828;0.0022928;0.0023028;0.0023128;0.0023228;0.0023328;0.0023428;0.0023528;0.0023628;0.0023728;0.0023828;0.0023928;0.0024028;0.0024128;0.0024228;0.0024328;0.0024428;0.0024528;0.0024628;0.0024728;0.0024828;0.0024928;0.0025028;0.0025128;0.0025228;0.0025328;0.0025428;0.0025528;0.0025628;0.0025728;0.0025828;0.0025928;0.0026028;0.0026128;0.0026228;0.0026328;0.0026428;0.0026528;0.0026628;0.0026728;0.0026828;0.0026928;0.0027028;0.0027128;0.0027228;0.0027328;0.0027428;0.0027528;0.0027628;0.0027728;0.0027828;0.0027928;0.0028028;0.0028128;0.0028228;0.0028328;0.0028428;0.0028528;0.0028628;0.0028728;0.0028828;0.0028928;0.0029028;0.0029128;0.0029228;0.0029328;0.0029428;0.0029528;0.0029628;0.0029728;0.0029828;0.0029928;0.003;
V(IN);2.5;2.50063;2.50126;2.50251;2.50503;2.51005;2.5201;2.5402;2.58034;2.64277;2.70463;2.76569;2.8257;2.88442;2.94163;2.9971;3.0506;3.10193;3.15088;3.19727;3.2409;3.28161;3.31923;3.35362;3.38465;3.41218;3.43611;3.45635;3.47281;3.48543;3.49417;3.49898;3.49985;3.49677;3.48976;3.47884;3.46406;3.44547;3.42316;3.3972;3.3677;3.33477;3.29855;3.25918;3.21681;3.17162;3.12377;3.07346;3.02089;2.96626;2.9098;2.85171;2.79224;2.73161;2.67007;2.60786;2.54522;2.48241;2.41966;2.35723;2.29537;2.23431;2.1743;2.11558;2.05837;2.0029;1.9494;1.89807;1.84912;1.80273;1.7591;1.71839;1.68077;1.64638;1.61535;1.58782;1.56389;1.54365;1.52719;1.51457;1.50583;1.50102;1.50015;1.50323;1.51024;1.52116;1.53594;1.55453;1.57684;1.6028;1.6323;1.66523;1.70145;1.74082;1.78319;1.82838;1.87623;1.92654;1.97911;2.03374;2.0902;2.14829;2.20776;2.26839;2.32993;2.39214;2.45478;2.51759;2.58034;2.64277;2.70463;2.76569;2.8257;2.88442;2.94163;2.9971;3.0506;3.10193;3.15088;3.19727;3.2409;3.28161;3.31923;3.35362;3.38465;3.41218;3.43611;3.45635;3.47281;3.48543;3.49417;3.49898;3.49985;3.49677;3.48976;3.47884;3.46406;3.44547;3.42316;3.3972;3.3677;3.33477;3.29855;3.25918;3.21681;3.17162;3.12377;3.07346;3.02089;2.96626;2.9098;2.85171;2.79224;2.73161;2.67007;2.60786;2.54522;2.48241;2.41966;2.35723;2.29537;2.23431;2.1743;2.11558;2.05837;2.0029;1.9494;1.89807;1.84912;1.80273;1.7591;1.71839;1.68077;1.64638;1.61535;1.58782;1.56389;1.54365;1.52719;1.51457;1.50583;1.50102;1.50015;1.50323;1.51024;1.52116;1.53594;1.55453;1.57684;1.6028;1.6323;1.66523;1.70145;1.74082;1.78319;1.82838;1.87623;1.92654;1.97911;2.03374;2.0902;2.14829;2.20776;2.26839;2.32993;2.39214;2.45478;2.51759;2.58034;2.64277;2.70463;2.76569;2.8257;2.88442;2.94163;2.9971;3.0506;3.10193;3.15088;3.19727;3.2409;3.28161;3.31923;3.35362;3.38465;3.41218;3.43611;3.45635;3.47281;3.48543;3.49417;3.49898;3.49985;3.49677;3.48976;3.47884;3.46406;3.44547;3.42316;3.3972;3.3677;3.33477;3.29855;3.25918;3.21681;3.17162;3.12377;3.07346;3.02089;2.96626;2.9098;2.85171;2.79224;2.73161;2.67007;2.60786;2.54522;2.48241;2.41966;2.35723;2.29537;2.23431;2.1743;2.11558;2.05837;2.0029;1.9494;1.89807;1.84912;1.80273;1.7591;1.71839;1.68077;1.64638;1.61535;1.58782;1.56389;1.54365;1.52719;1.51457;1.50583;1.50102;1.50015;1.50323;1.51024;1.52116;1.53594;1.55453;1.57684;1.6028;1.6323;1.66523;1.70145;1.74082;1.78319;1.82838;1.87623;1.92654;1.97911;2.03374;2.0902;2.14829;2.20776;2.26839;2.32993;2.39214;2.45478;2.5;
V(OUT);2.48572;2.48633;2.48694;2.48816;2.49061;2.4955;2.50528;2.52484;2.56389;2.62461;2.68475;2.74407;2.80234;2.85932;2.91479;2.96851;3.02028;3.0699;3.11716;3.16188;3.20389;3.24303;3.27915;3.31211;3.3418;3.36811;3.39093;3.41021;3.42588;3.43787;3.44616;3.45073;3.45155;3.44863;3.44197;3.43159;3.41753;3.39984;3.37856;3.35377;3.32556;3.29403;3.25928;3.22145;3.18069;3.13714;3.09098;3.04238;2.99153;2.93864;2.88392;2.82758;2.76986;2.71097;2.65116;2.59066;2.52973;2.4686;2.40752;2.34674;2.28649;2.22703;2.16859;2.1114;2.05569;2.00168;1.94959;1.89963;1.852;1.80687;1.76444;1.72486;1.6883;1.65489;1.62476;1.59803;1.57481;1.55518;1.53921;1.52697;1.5185;1.51384;1.51299;1.51598;1.52277;1.53336;1.54769;1.56572;1.58737;1.61257;1.64121;1.67319;1.70839;1.74666;1.78785;1.83181;1.87837;1.92733;1.9785;2.03169;2.08668;2.14324;2.20116;2.26021;2.32014;2.38072;2.4417;2.50284;2.56389;2.62461;2.68475;2.74407;2.80234;2.85932;2.91479;2.96851;3.02028;3.0699;3.11716;3.16188;3.20389;3.24303;3.27915;3.31211;3.3418;3.36811;3.39093;3.41021;3.42588;3.43787;3.44616;3.45073;3.45155;3.44863;3.44197;3.43159;3.41753;3.39984;3.37856;3.35377;3.32556;3.29403;3.25928;3.22145;3.18069;3.13714;3.09098;3.04238;2.99153;2.93864;2.88392;2.82758;2.76986;2.71097;2.65116;2.59066;2.52973;2.4686;2.40752;2.34674;2.28649;2.22703;2.16859;2.1114;2.05569;2.00168;1.94959;1.89963;1.852;1.80687;1.76444;1.72486;1.6883;1.65489;1.62476;1.59803;1.57481;1.55518;1.53921;1.52697;1.5185;1.51384;1.51299;1.51598;1.52277;1.53336;1.54769;1.56572;1.58737;1.61257;1.64121;1.67319;1.70839;1.74666;1.78785;1.83181;1.87837;1.92733;1.9785;2.03169;2.08668;2.14324;2.20116;2.26021;2.32014;2.38072;2.4417;2.50284;2.56389;2.62461;2.68475;2.74407;2.80234;2.85932;2.91479;2.96851;3.02028;3.0699;3.11716;3.16188;3.20389;3.24303;3.27915;3.31211;3.3418;3.36811;3.39093;3.41021;3.42588;3.43787;3.44616;3.45073;3.45155;3.44863;3.44197;3.43159;3.41753;3.39984;3.37856;3.35377;3.32556;3.29403;3.25928;3.22145;3.18069;3.13714;3.09098;3.04238;2.99153;2.93864;2.88392;2.82758;2.76986;2.71097;2.65116;2.59066;2.52973;2.4686;2.40752;2.34674;2.28649;2.22703;2.16859;2.1114;2.05569;2.00168;1.94959;1.89963;1.852;1.80687;1.76444;1.72486;1.6883;1.65489;1.62476;1.59803;1.57481;1.55518;1.53921;1.52697;1.5185;1.51384;1.51299;1.51598;1.52277;1.53336;1.54769;1.56572;1.58737;1.61257;1.64121;1.67319;1.70839;1.74666;1.78785;1.83181;1.87837;1.92733;1.9785;2.03169;2.08668;2.14324;2.20116;2.26021;2.32014;2.38072;2.4417;2.48572;
